image_path,true_label,true_class,pred_prob_kusurlu,pred_label,pred_class,sonuc_tipi
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0064.PNG,0,kusursuz,0.26719466,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0065.PNG,0,kusursuz,0.39225814,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0066.PNG,0,kusursuz,0.3689872,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0067.PNG,0,kusursuz,0.4139382,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0068.PNG,0,kusursuz,0.29168633,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0069.PNG,0,kusursuz,0.28913644,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0071.PNG,0,kusursuz,0.34316438,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0072.PNG,0,kusursuz,0.2108882,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0073.PNG,0,kusursuz,0.34953734,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0074.PNG,0,kusursuz,0.43963206,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0075.PNG,0,kusursuz,0.2970387,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0077.PNG,0,kusursuz,0.4630416,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0078.PNG,0,kusursuz,0.1614864,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0079.PNG,0,kusursuz,0.4816257,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0080.PNG,0,kusursuz,0.3530107,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0081.PNG,0,kusursuz,0.22277257,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0082.PNG,0,kusursuz,0.16524902,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0084.PNG,0,kusursuz,0.43292895,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0085.PNG,0,kusursuz,0.302173,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0086.PNG,0,kusursuz,0.20125587,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0087.PNG,0,kusursuz,0.3846327,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0088.PNG,0,kusursuz,0.47296935,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0089.PNG,0,kusursuz,0.26133463,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0090.PNG,0,kusursuz,0.14373396,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0091.PNG,0,kusursuz,0.36839625,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0092.PNG,0,kusursuz,0.29809046,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0093.PNG,0,kusursuz,0.22623265,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0094.PNG,0,kusursuz,0.5386614,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0095.PNG,0,kusursuz,0.6186576,1,kusurlu,yanlis_alarm
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0096.PNG,0,kusursuz,0.20502336,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0097.PNG,0,kusursuz,0.30045983,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0098.PNG,0,kusursuz,0.18842447,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0099.PNG,0,kusursuz,0.15261869,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0100.PNG,0,kusursuz,0.16831155,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0101.PNG,0,kusursuz,0.50064,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0102.PNG,0,kusursuz,0.32138973,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0103.PNG,0,kusursuz,0.15118344,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0104.PNG,0,kusursuz,0.151883,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0105.PNG,0,kusursuz,0.45503032,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0107.PNG,0,kusursuz,0.21892288,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0108.PNG,0,kusursuz,0.16149013,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0109.PNG,0,kusursuz,0.51666576,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0110.PNG,0,kusursuz,0.13943787,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0111.PNG,0,kusursuz,0.12911129,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0112.PNG,0,kusursuz,0.20571014,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0113.PNG,0,kusursuz,0.3767821,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0114.PNG,0,kusursuz,0.17211081,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0115.PNG,0,kusursuz,0.29950878,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0116.PNG,0,kusursuz,0.23258185,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0117.PNG,0,kusursuz,0.44654724,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0118.PNG,0,kusursuz,0.2940774,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0119.PNG,0,kusursuz,0.3325549,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0122.PNG,0,kusursuz,0.38043448,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0123.PNG,0,kusursuz,0.21184601,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0125.PNG,0,kusursuz,0.19085981,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0126.PNG,0,kusursuz,0.47876194,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0127.PNG,0,kusursuz,0.6099386,1,kusurlu,yanlis_alarm
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0129.PNG,0,kusursuz,0.32145876,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0130.PNG,0,kusursuz,0.15415888,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0131.PNG,0,kusursuz,0.19100103,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0132.PNG,0,kusursuz,0.36091855,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0134.PNG,0,kusursuz,0.4275406,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0135.PNG,0,kusursuz,0.16294909,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0136.PNG,0,kusursuz,0.16237485,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0138.PNG,0,kusursuz,0.5070443,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0139.PNG,0,kusursuz,0.6496865,1,kusurlu,yanlis_alarm
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0140.PNG,0,kusursuz,0.46674457,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0141.PNG,0,kusursuz,0.13737269,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0142.PNG,0,kusursuz,0.18565072,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0144.PNG,0,kusursuz,0.20970945,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0147.PNG,0,kusursuz,0.27706283,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0149.PNG,0,kusursuz,0.13649267,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0150.PNG,0,kusursuz,0.3890502,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0151.PNG,0,kusursuz,0.14717862,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0152.PNG,0,kusursuz,0.1707811,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0153.PNG,0,kusursuz,0.26109847,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0154.PNG,0,kusursuz,0.2729317,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0155.PNG,0,kusursuz,0.444393,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0156.PNG,0,kusursuz,0.43598098,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0157.PNG,0,kusursuz,0.46086088,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0158.PNG,0,kusursuz,0.2783603,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0160.PNG,0,kusursuz,0.16809706,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0161.PNG,0,kusursuz,0.29860952,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0162.PNG,0,kusursuz,0.34899154,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0163.PNG,0,kusursuz,0.2507142,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0165.PNG,0,kusursuz,0.4397636,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0166.PNG,0,kusursuz,0.17898168,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0167.PNG,0,kusursuz,0.42640424,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0168.PNG,0,kusursuz,0.48458946,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0170.PNG,0,kusursuz,0.55235755,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0171.PNG,0,kusursuz,0.14703971,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0172.PNG,0,kusursuz,0.6260752,1,kusurlu,yanlis_alarm
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0173.PNG,0,kusursuz,0.27054062,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0174.PNG,0,kusursuz,0.20555362,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0175.PNG,0,kusursuz,0.20624042,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0176.PNG,0,kusursuz,0.13790405,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0177.PNG,0,kusursuz,0.59337217,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0178.PNG,0,kusursuz,0.5074316,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0180.PNG,0,kusursuz,0.41573027,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0182.PNG,0,kusursuz,0.6954136,1,kusurlu,yanlis_alarm
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0183.PNG,0,kusursuz,0.4527111,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0184.PNG,0,kusursuz,0.3615985,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0185.PNG,0,kusursuz,0.47005904,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0186.PNG,0,kusursuz,0.14034978,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0187.PNG,0,kusursuz,0.58981115,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0188.PNG,0,kusursuz,0.26896164,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0189.PNG,0,kusursuz,0.42766017,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0190.PNG,0,kusursuz,0.4735798,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0191.PNG,0,kusursuz,0.22963506,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0192.PNG,0,kusursuz,0.44897407,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0193.PNG,0,kusursuz,0.14488798,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0194.PNG,0,kusursuz,0.17314318,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0195.PNG,0,kusursuz,0.45448905,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0196.PNG,0,kusursuz,0.37586042,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0199.PNG,0,kusursuz,0.24358802,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0200.PNG,0,kusursuz,0.27933368,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0201.PNG,0,kusursuz,0.4799868,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0204.PNG,0,kusursuz,0.2820122,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0205.PNG,0,kusursuz,0.17804796,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0208.PNG,0,kusursuz,0.13338712,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0209.PNG,0,kusursuz,0.21905959,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0211.PNG,0,kusursuz,0.40862522,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0212.PNG,0,kusursuz,0.36286667,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0213.PNG,0,kusursuz,0.16952603,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0214.PNG,0,kusursuz,0.51745707,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0215.PNG,0,kusursuz,0.5878481,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0216.PNG,0,kusursuz,0.46029547,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0217.PNG,0,kusursuz,0.46706256,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0219.PNG,0,kusursuz,0.171183,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0220.PNG,0,kusursuz,0.22183073,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0221.PNG,0,kusursuz,0.5810479,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0222.PNG,0,kusursuz,0.15578407,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0223.PNG,0,kusursuz,0.33583552,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0225.PNG,0,kusursuz,0.4326268,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0226.PNG,0,kusursuz,0.39603,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0227.PNG,0,kusursuz,0.30376166,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0228.PNG,0,kusursuz,0.6518104,1,kusurlu,yanlis_alarm
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0229.PNG,0,kusursuz,0.49061036,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0231.PNG,0,kusursuz,0.39967138,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0232.PNG,0,kusursuz,0.18308719,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0233.PNG,0,kusursuz,0.5855894,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0234.PNG,0,kusursuz,0.1776675,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0235.PNG,0,kusursuz,0.23434222,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0237.PNG,0,kusursuz,0.36077583,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0239.PNG,0,kusursuz,0.26009187,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0240.PNG,0,kusursuz,0.48281792,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0241.PNG,0,kusursuz,0.15466644,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0242.PNG,0,kusursuz,0.451441,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0243.PNG,0,kusursuz,0.52137905,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0244.PNG,0,kusursuz,0.17780733,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0245.PNG,0,kusursuz,0.4197222,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0246.PNG,0,kusursuz,0.19141103,0,kusursuz,dogru_kusursuz
/content/drive/MyDrive/DERİNMODEL/01_veri_seti/islenmis_veri/test/kusursuz/Class2_Test_0247.PNG,0,kusursuz,0.25892812,0,kusursuz,dogru_kusursuz
