class,split,dosya_adi,hedef_adi,image_path,md5_hash
Class2,Train,0980.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0980.PNG,13657e2a714ae30990feb809c53f8dde
Class2,Train,0981.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0981.PNG,b2de94d3a33bc68b7a722e4396f9fed8
Class2,Train,0982.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0982.PNG,e9587b6b473757fa95b2a5bfca175023
Class2,Train,0983.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0983.PNG,b3732b67f706691fdf96942ebd4032ed
Class2,Train,0984.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0984.PNG,77466d540c16048aef50e02a38190b74
Class2,Train,0985.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0985.PNG,bf4e4893818e2c7e169a34b3b8f58832
Class2,Train,0986.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0986.PNG,ca5eb264ee266bd3fb3c6caf43e3c5d2
Class2,Train,0987.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0987.PNG,c83787113a1076b1a373a1e76fa4dbcb
Class2,Train,0988.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0988.PNG,6bfbdd1e4cddf217cd6dac811f08ae99
Class2,Train,0989.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0989.PNG,6e2652ff1b0c8e704f41fb15f38b1b8e
Class2,Train,0990.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0990.PNG,938e9c7a237689444c7fe32ad48a0375
Class2,Train,0991.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0991.PNG,7ea94344ecf83b57f6e0974fbbd209a2
Class2,Train,0992.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0992.PNG,ad7aff917bab1f64d1e8a7fbd25964e8
Class2,Train,0993.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0993.PNG,98849c13b803e30d94bfd1ae9e7f2a9d
Class2,Train,0994.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0994.PNG,263902a23aa5b212b38ea16dd18e7b56
Class2,Train,0995.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0995.PNG,77ffd661f48b65fa4c09e5af41072dd6
Class2,Train,0996.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0996.PNG,e9c2bf6370c094d66e7f6625dfeb5be6
Class2,Train,0997.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0997.PNG,66c90cec88070dd4c4d45803ed53b271
Class2,Train,0998.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0998.PNG,01d2e2432e7ca1d3a58292955c3a0dc5
Class2,Train,0999.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/0999.PNG,e24f6a70231b2641c768d982f4f85b17
Class2,Train,1000.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1000.PNG,05a504485cc043357fab75952bef265d
Class2,Train,1001.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1001.PNG,cb4b0dfddac288cec711624cf982cf39
Class2,Train,1002.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1002.PNG,c56a650bbb1a2f51d7f3e9fafc9fe2b4
Class2,Train,1003.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1003.PNG,0cebb64e5a1747c8fb296532792338cd
Class2,Train,1004.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1004.PNG,7072449a812659df167645b121b4a3c2
Class2,Train,1005.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1005.PNG,b307fcf121145b3d777d928bddabb712
Class2,Train,1006.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1006.PNG,cb697681bf57d5139fe26f7418657a0d
Class2,Train,1007.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1007.PNG,9e7bf84337fa0087ab3e9e6d5273022d
Class2,Train,1008.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1008.PNG,7278528a55bdfd614b8754901ee2ca58
Class2,Train,1009.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1009.PNG,99f4a3c1b522de1c24027b6a04df369a
Class2,Train,1010.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1010.PNG,99491014466cec517d3b1aacedecb9e0
Class2,Train,1011.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1011.PNG,a65c88a7b92bd71b833988fb58a5eed5
Class2,Train,1012.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1012.PNG,4a9ea6d86192f17f3ef017aed7ffb7dd
Class2,Train,1013.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1013.PNG,c3cc71179a533c268d739ae82887c577
Class2,Train,1014.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1014.PNG,5bd63280e6f56c982422b7012d549479
Class2,Train,1015.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1015.PNG,1fa0b5e75bcfae1b8fd75e239b7c57ed
Class2,Train,1016.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1016.PNG,118546f021deb36ce12b15ae59a76597
Class2,Train,1017.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1017.PNG,daee98fda911dde35339a319ecde10c1
Class2,Train,1018.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1018.PNG,21b605a6864437afbfc0af251fc1ebd7
Class2,Train,1019.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1019.PNG,2e5447deff1dd3e0defd7890c989564d
Class2,Train,1020.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1020.PNG,2191ea3c6be2688e3f1a21825a966e9b
Class2,Train,1021.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1021.PNG,ce6996b9656a9fbe9c3348a064e21e86
Class2,Train,1022.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1022.PNG,84b9baf384dfe076b55a6e11a0abca6e
Class2,Train,1023.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1023.PNG,1cf1899faaed39c64327fc5e8def0e4b
Class2,Train,1024.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1024.PNG,182bf306bf1897785087d6d7afa7fbd1
Class2,Train,1025.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1025.PNG,1d2d0b08af2c2e880467013fa20bbe92
Class2,Train,1026.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1026.PNG,e621e4e4f96c57659a8c5895b16ca7ec
Class2,Train,1027.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1027.PNG,efe5ef31c58c5006543eb34bdfaed134
Class2,Train,1028.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1028.PNG,8d5d002d1097e74c87bf5e7a07363a32
Class2,Train,1029.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1029.PNG,57d578af5dfa79b7ddb93993cb283fbb
Class2,Train,1030.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1030.PNG,d77af056a4db789538399cac3d87094c
Class2,Train,1031.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1031.PNG,26c04791269dd84892b27e41be89e73e
Class2,Train,1032.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1032.PNG,ea2378a33e991fed013086c8eb99ec26
Class2,Train,1033.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1033.PNG,3e2a929d57f7f398dacf5ff2a9836eb3
Class2,Train,1034.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1034.PNG,533223f8bcc7c9902cf2f97a3b88a4c7
Class2,Train,1035.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1035.PNG,0dd41db0fece2c4c5a800c7265d6d188
Class2,Train,1036.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1036.PNG,88bd1a81284498e41582ba6fd9cecce5
Class2,Train,1037.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1037.PNG,64c1ab0c18e3c0a6b04e124fa78e5a5b
Class2,Train,1038.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1038.PNG,2ce60f93d4b426ab0959a9c9b823d7ab
Class2,Train,1039.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1039.PNG,b3b616217ffc3dfc7b43c2c55aebf146
Class2,Train,1040.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1040.PNG,301f6d1e9ad4f04372169a08f32a7ff5
Class2,Train,1041.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1041.PNG,d2366acbcd2d35037a2704aef41cab1e
Class2,Train,1042.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1042.PNG,4bf16e29e24185921693f9be4ac12c52
Class2,Train,1043.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1043.PNG,83cafc79961b0d2a0739e2afdf0e4348
Class2,Train,1044.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1044.PNG,8b0608eeaf8c288e86df2393d83258ea
Class2,Train,1045.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1045.PNG,cd742ca5894efda8f2b95a9ed01a363d
Class2,Train,1046.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1046.PNG,93c51715b5394eec8596704b0bd6a425
Class2,Train,1047.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1047.PNG,65fb6244669ba6886e3d33b35c7f4a08
Class2,Train,1048.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1048.PNG,ea0b1b71406b0af4404dd6a76b187220
Class2,Train,1049.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1049.PNG,3a7adea8885a02f53b17ecc4af9cb406
Class2,Train,1050.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1050.PNG,623937579d9f53a3670c75be4f4b6caa
Class2,Train,1051.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1051.PNG,076a803bbd407827f29d43b52c6912ef
Class2,Train,1052.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1052.PNG,3ff0f58c881f7031e8044c44b5e80fbb
Class2,Train,1053.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1053.PNG,963c039ce742baf5e4177e61e73536ce
Class2,Train,1054.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1054.PNG,414e07e9996bd8fb272428575d101d6a
Class2,Train,1055.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1055.PNG,7d08ac3126455365b2ba26559d59c65e
Class2,Train,1056.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1056.PNG,c78b054fe9c05f3e2f825a0c96805c28
Class2,Train,1057.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1057.PNG,5f4b92b06e6932316c38106ab398758b
Class2,Train,1058.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1058.PNG,7665b99f678ee86271dc5b43b4badf86
Class2,Train,1059.PNG,kusurlu,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1059.PNG,44146e84bdae1bafcdcaabc839524870
Class2,Train,1060.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1060.PNG,8513f154acf08c88f2b1b67c75e7c3b4
Class2,Train,1061.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1061.PNG,6f685f979d06f26fe3ac562b6eb89e76
Class2,Train,1062.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1062.PNG,ce6f81514f2bca37f9d7ff358b21a9e6
Class2,Train,1063.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1063.PNG,92962c36bf2f142a4cbaa55177a0557c
Class2,Train,1064.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1064.PNG,444833fab0645bbfb14f2a232fcf4e73
Class2,Train,1065.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1065.PNG,68032d6bf78a6fea46dbc35e6dcfe4b2
Class2,Train,1066.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1066.PNG,64de5b292fffffdf3f39f6a4c2f76c3e
Class2,Train,1067.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1067.PNG,212b9b213f0b94db6072180553c8ade5
Class2,Train,1068.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1068.PNG,50b74ce409dc98556579e509dc2e7f64
Class2,Train,1069.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1069.PNG,9203c185af4383ebf2db6b69148bac3e
Class2,Train,1070.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1070.PNG,7e9567c38ef88903e2dbc56b465c22dc
Class2,Train,1071.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1071.PNG,d7b9c0848444793195cb8302b4d14953
Class2,Train,1072.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1072.PNG,bfe6cfe244ac0a6b4dec06e56249ee26
Class2,Train,1073.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1073.PNG,44d19d02b9d88af24d74e32c6b7bc491
Class2,Train,1074.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1074.PNG,5a20ed2db0e92122caea93df917aaafb
Class2,Train,1075.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1075.PNG,7d18bce46f98e4023a1caf3996f25188
Class2,Train,1076.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1076.PNG,23eee1a58bc5b85b73ed6d8b3e0afb56
Class2,Train,1077.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1077.PNG,d7472500dfbb3099d96367ed8a8ced35
Class2,Train,1078.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1078.PNG,863537c3dc3844a1912b1a03f349b55d
Class2,Train,1079.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1079.PNG,da75fbb3febfe2aca89aec58ff0983a2
Class2,Train,1080.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1080.PNG,66617725df03bcefaf1d01e4f964d75f
Class2,Train,1081.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1081.PNG,d95952a5178f15495405c399eadc41c2
Class2,Train,1082.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1082.PNG,260e36bacea1652ac4a454866b3324ed
Class2,Train,1083.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1083.PNG,7c828d6fe9fc528ef8afe18d999a6577
Class2,Train,1084.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1084.PNG,ac6250a16da3494ca33bb82b03c4f6a0
Class2,Train,1085.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1085.PNG,dad190e0d877fd856f2136074cf51813
Class2,Train,1086.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1086.PNG,9ece2408b8f8549dfc07364580be4ba4
Class2,Train,1087.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1087.PNG,761090857176425e2bb7d0ee9e78ee55
Class2,Train,1088.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1088.PNG,3c6511c0098463f39dd4df3305939fbf
Class2,Train,1089.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1089.PNG,a53893445bedbd1f1193fdb341c5a2e3
Class2,Train,1090.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1090.PNG,7b9d40b819ccac4019ddf2d4522b89f5
Class2,Train,1091.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1091.PNG,e11924d642c69f2d7e0f20ab3755d3f6
Class2,Train,1092.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1092.PNG,d8f9970c4b0d99a8c9e40728cd1509be
Class2,Train,1093.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1093.PNG,4b34a8d59c5a745513eea27f336bd2da
Class2,Train,1094.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1094.PNG,637a61fd939b5b512e47caf71659a77e
Class2,Train,1095.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1095.PNG,02ea5e0c8929aa5aeea5693a1e186fd9
Class2,Train,1096.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1096.PNG,9c2fe99d0fa385d39de8e5680d7a5123
Class2,Train,1097.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1097.PNG,0ccc1fde6dd7d515fd69bd43a8d84e73
Class2,Train,1098.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1098.PNG,fab11143552192870804140742877b8d
Class2,Train,1099.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1099.PNG,c56f4f1196cc91b2c9e791e07d2585e6
Class2,Train,1100.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1100.PNG,8805dc06325f1a79446c70be178269ac
Class2,Train,1101.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1101.PNG,9f0caaaa7ba24464f8cdf38f0a7e7b32
Class2,Train,1102.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1102.PNG,b3a7db1647634b5655f79abd06e0b3d2
Class2,Train,1103.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1103.PNG,99daf638ebdf8c748e7ff50397afa364
Class2,Train,1104.PNG,kusursuz,/content/drive/MyDrive/DERİNMODEL/01_veri_seti/ham_veri/dagm_2007/DAGM_KaggleUpload/Class2/Train/1104.PNG,7e9c97df7c3205e0c81d6f08b92b5371
